file_name,id,chunk_text,chunk_id
problem_statements.xlsx,SIH1314,"Title          Real-time visibility of Dumper load status to ... Description    Challenge Description: In large-scale mining, ...
Name: 197, dtype: object",0
problem_statements.xlsx,SIH1313,"Title          A system of IoT Devices to prevent under-loadi... Description    CIL has been supplying coal to its consumers b...
Name: 198, dtype: object",0
problem_statements.xlsx,SIH1312,"Title          Chatbot to respond to text queries pertaining ... Description    A Chatbot is a computer program that uses Arti...
Name: 199, dtype: object",0
problem_statements.xlsx,SIH1311,"Title             Dredging Analysis and Decision Support System. Description    Port channels are to be dredged regularly in o...
Name: 200, dtype: object",0
problem_statements.xlsx,SIH1310,"Title          Drone-based surveillance system for the vessel... Description    Cochin Port is having water bodies and a land ...
Name: 201, dtype: object",0
problem_statements.xlsx,SIH1309,"Title          Application Development for monitoring of wool... Description    An App-based solution for the wool sector in I...
Name: 202, dtype: object",0
problem_statements.xlsx,SIH1308,"Title          Threat zone of an explosion particularly in oi... Description    Development of software for Indian physical te...
Name: 203, dtype: object",0
problem_statements.xlsx,SIH1307,"Title          Computerized cognitive Retraining Program for ... Description    Cognitive retraining is a therapeutic strategy...
Name: 204, dtype: object",0
problem_statements.xlsx,SIH1306,"Title          Active Prosthetic ankle and adaptive equipment... Description    Currently, used prosthetic systems for lower l...
Name: 205, dtype: object",0
problem_statements.xlsx,SIH1305,Title          The Employment Department at present has a dig... Description    The requirement set is given below: 1.,0
problem_statements.xlsx,SIH1305,"Description    The requirement set is given below: 1. To buil...
Name: 206, dtype: object",1
problem_statements.xlsx,SIH1304,"Title          PGRKAM web application ( www.pgrkam.com) and t... Description    It is desired that an analytics tool similar t...
Name: 207, dtype: object",0
problem_statements.xlsx,SIH1303,"Title          PGRKAM web application ( www.pgrkam.com) and t... Description    PGRKAM web application ( www.pgrkam.com) and t...
Name: 208, dtype: object",0
problem_statements.xlsx,SIH1302,"Title          Design of CYBER-SECURITY ENABLED SMART CONTROL... Description    This aims to develop a cybersecurity-enabled s...
Name: 209, dtype: object",0
problem_statements.xlsx,SIH1301,"Title          Language translator tool to convert English to... Description    The objective is to develop a language transla...
Name: 210, dtype: object",0
problem_statements.xlsx,SIH1300,"Title                                  Automated Public Lighting
Description    public lighting in roads and public areas are ...
Name: 211, dtype: object",0
problem_statements.xlsx,SIH1299,"Title          Developing an AI-powered energy management sys... Description    Energy consumption in industrial and commercia...
Name: 212, dtype: object",0
problem_statements.xlsx,SIH1298,"Title          Monitoring through Al Based Remote Access Vehicle
Description    In Hydroelectric Projects (HEPs), monitoring a...
Name: 213, dtype: object",0
problem_statements.xlsx,SIH1297,"Title                                 Al Based Drone Application
Description    Systems for Drone-based assessment of large si...
Name: 214, dtype: object",0
problem_statements.xlsx,SIH1296,"Title          Al-based Generative design of Hydro power plants. Description    Systems for Al-based Generative design of Hydr...
Name: 215, dtype: object",0
problem_statements.xlsx,SIH1295,"Title          Dashboard for real-time monitoring of construc... Description    Designing of dashboards for Real-time monitori...
Name: 216, dtype: object",0
problem_statements.xlsx,SIH1294,"Title          Estimation of inflow to a reservoir from the r... Description    Effective management of water resources in res...
Name: 217, dtype: object",0
problem_statements.xlsx,SIH1293,"Title          Automatic regulation of valves for release of ... Description    In modern agricultural practices, efficient wa...
Name: 218, dtype: object",0
problem_statements.xlsx,SIH1292,"Title                            AI-enabled water well predictor
Description    The web-based system is expected to help commo...
Name: 219, dtype: object",0
problem_statements.xlsx,SIH1291,"Title          A mobile app that crowd sources water-related ... Description    The use of social media data in disaster and c...
Name: 220, dtype: object",0
problem_statements.xlsx,SIH1290,"Title          Development of AI, ML and Chat boat-powered In... Description    Chacha Chaudhary was declared the mascot of th...
Name: 221, dtype: object",0
problem_statements.xlsx,SIH1289,"Title          Projection of the extent of inundation corresp... Description    Many states in India are regularly affected by...
Name: 222, dtype: object",0
problem_statements.xlsx,SIH1288,"Title          Use of Digital Technology in addressing Non-Re... Description    Water supply issues are related to sources and...
Name: 223, dtype: object",0
problem_statements.xlsx,SIH1287,"Title          Use of Digital Technology to calculate water f... Description    The water footprint measures the amount of wat...
Name: 224, dtype: object",0
problem_statements.xlsx,SIH1286,"Title          Incentives based Design for onboarding Legal S... Description    In India, the legal service sector is largely ...
Name: 225, dtype: object",0
problem_statements.xlsx,SIH1285,"Title                   AI-powered Legal Documentation Assistant
Description    Legal documentation can be a complicated and t...
Name: 226, dtype: object",0
problem_statements.xlsx,SIH1284,"Title          Developing a Blockchain-Based eVault for Legal... Description    The objective of this hackathon is to develop ...
Name: 227, dtype: object",0
problem_statements.xlsx,SIH1283,"Title          Digital Assistant for Legal Awareness and Desi... Description    Access to legal information and awareness is a...
Name: 228, dtype: object",0
problem_statements.xlsx,SIH1282,"Title          Tech-Driven Solutions for Undertrial Prisoners... Description    To develop technology-driven solutions that ad...
Name: 229, dtype: object",0
problem_statements.xlsx,SIH1281,"Title          Development of gamified platform on Children's... Description    To create a fun, interactive, and engaging gam...
Name: 230, dtype: object",0
problem_statements.xlsx,SIH1280,"Title          Development of e-Portal for facilitating Case ... Description    Case Management Hearing, known as a Pre-Trial ...
Name: 231, dtype: object",0
problem_statements.xlsx,SIH1279,"Title          Development of software for streamlining the l... Description    Cases differ substantially in the time require...
Name: 232, dtype: object",0
problem_statements.xlsx,SIH1278,"Title          International Comparative System to Launch Int... Description    Most of the Countries collect information/ mai...
Name: 233, dtype: object",0
